
delt0=    0.01  eps=   1e-07  ep=   1e-05  ep1=   0.001
ισθοδξαρ τοώλα: fi0=  46.080  teta0=  33.870  year=2015
+==================================================================+
|    Transmitter   |     Reciever     | Path length | Path azimuth |
|==================+==================|    129.90   |    -95.524   |
|Longitude:  46.080|Longitude:  44.000|-------------+--------------|
|Latitude :  56.130|Latitude :  56.000| Month:  2.3 |   W     IG   |
|Power    : 1.0e+00|Passband :   1.000|   February  |  80.0  130.0 |
+==================================================================+

+======================================+
|Initial step: 0.010                   |
|Local accuracy: 0.0000001             |
|Range accuracy:  0.0100               |
|Range limits:   30.00                 |
|Elevation angle step: 0.15            |
|Azimuth   angle step: 1.00            |
+======================================+

Geomagnetic Field - const
fh= 1.50  i=  72.0  d=  10.6
Number TID: 1
Tid Parametres
  delt   lamb     t     b      a     fi
0.100   100.0 900.0 -45.0   82.8   0.000
Chapmen many-layers Ionospher model
Ionospher Begin Higth: 60.0
Number Layers: 2
Geometric Layer Parametres
  hm     ym     f0     al
110.0    5.0   2.00   1.00
265.0   50.0  10.80   1.00
Local Gradient  gx=0.00  gy=0.00

Number diff. equation: 8

+=================================================================================================++===============+
|            Ray characteristics                       GMT time:10:30:00.00                       ||  Polarization |
|-------------------------------------------------------------------------------------------------||---------------|
|  F   | |  d1  |  d2  |  T   |   Df  |  DEV  |  L   |  Ls  |  E   | Les |          Moda          ||  a/b |   psi  |
| 8.400|o| 70.69| 80.95| 1.760| -0.600|  0.430|   1.2|  54.2|  49.4|  0.0|F2                      || 0.990| -68.307|
| 8.400|x| 70.11| 78.14| 1.719| -0.398|  0.304|   1.5|  51.7|  51.6|  0.0|F2                      ||-0.988|  28.699|
| 8.500|o| 70.69| 81.09| 1.769| -0.612|  0.434|   1.2|  54.4|  49.2|  0.0|F2                      || 0.990| -68.673|
| 8.500|x| 70.01| 78.36| 1.725| -0.415|  0.316|   1.5|  52.0|  51.3|  0.0|F2                      ||-0.989|  28.180|
| 8.600|o| 70.70| 81.22| 1.778| -0.624|  0.437|   1.3|  54.6|  48.9|  0.0|F2                      || 0.990| -69.029|
| 8.600|x| 69.93| 78.57| 1.732| -0.431|  0.328|   1.5|  52.2|  51.0|  0.0|F2                      ||-0.989|  27.685|
| 8.700|o| 70.72| 81.35| 1.787| -0.634|  0.440|   1.3|  54.8|  48.7|  0.0|F2                      || 0.990| -69.373|
| 8.700|x| 69.85| 78.76| 1.738| -0.446|  0.338|   1.5|  52.5|  50.8|  0.0|F2                      ||-0.989|  27.212|
| 8.800|o| 70.74| 81.47| 1.797| -0.645|  0.443|   1.3|  55.0|  48.5|  0.0|F2                      || 0.990| -69.708|
| 8.800|x| 69.79| 78.95| 1.746| -0.460|  0.348|   1.5|  52.7|  50.6|  0.0|F2                      ||-0.989|  26.760|
| 8.900|o| 70.78| 81.59| 1.806| -0.654|  0.446|   1.3|  55.2|  48.3|  0.0|F2                      || 0.990| -70.032|
| 8.900|x| 69.74| 79.13| 1.753| -0.474|  0.356|   1.5|  52.9|  50.4|  0.0|F2                      ||-0.989|  26.328|
| 9.000|o| 70.82| 81.71| 1.817| -0.664|  0.449|   1.3|  55.4|  48.1|  0.0|F2                      || 0.991| -70.348|
| 9.000|x| 69.70| 79.30| 1.760| -0.487|  0.365|   1.5|  53.1|  50.1|  0.0|F2                      ||-0.990|  25.910|
| 9.100|o| 70.86| 81.82| 1.827| -0.672|  0.451|   1.3|  55.5|  47.9|  0.0|F2                      || 0.991| -70.656|
| 9.100|x| 69.66| 79.46| 1.768| -0.500|  0.373|   1.6|  53.3|  49.9|  0.0|F2                      ||-0.990|  25.510|
| 9.200|o| 70.92| 81.93| 1.838| -0.681|  0.453|   1.4|  55.7|  47.7|  0.0|F2                      || 0.991| -70.954|
| 9.200|x| 69.64| 79.61| 1.776| -0.512|  0.380|   1.6|  53.5|  49.7|  0.0|F2                      ||-0.990|  25.125|
| 9.300|o| 70.98| 82.04| 1.850| -0.688|  0.455|   1.4|  55.9|  47.5|  0.0|F2                      || 0.991| -71.246|
| 9.300|x| 69.62| 79.76| 1.784| -0.524|  0.387|   1.6|  53.7|  49.5|  0.0|F2                      ||-0.990|  24.754|
| 9.400|o| 71.05| 82.14| 1.862| -0.695|  0.457|   1.4|  56.1|  47.3|  0.0|F2                      || 0.991| -71.530|
| 9.400|x| 69.61| 79.90| 1.792| -0.535|  0.394|   1.6|  53.9|  49.3|  0.0|F2                      ||-0.990|  24.397|
| 9.500|o| 71.13| 82.24| 1.875| -0.702|  0.458|   1.4|  56.3|  47.0|  0.0|F2                      || 0.991| -71.807|
| 9.500|x| 69.61| 80.04| 1.801| -0.545|  0.400|   1.6|  54.1|  49.1|  0.0|F2                      ||-0.991|  24.052|
| 9.600|o| 71.22| 82.34| 1.889| -0.708|  0.459|   1.5|  56.5|  46.8|  0.0|F2                      || 0.991| -72.077|
| 9.600|x| 69.62| 80.17| 1.810| -0.555|  0.406|   1.6|  54.3|  48.9|  0.0|F2                      ||-0.991|  23.718|
| 9.700|o| 71.32| 82.43| 1.903| -0.713|  0.460|   1.5|  56.7|  46.6|  0.0|F2                      || 0.992| -72.342|
| 9.700|x| 69.63| 80.30| 1.819| -0.565|  0.411|   1.6|  54.5|  48.7|  0.0|F2                      ||-0.991|  23.396|
| 9.800|o| 71.43| 82.53| 1.918| -0.717|  0.461|   1.5|  57.0|  46.3|  0.0|F2                      || 0.992| -72.600|
| 9.800|x| 69.65| 80.42| 1.829| -0.574|  0.416|   1.6|  54.7|  48.5|  0.0|F2                      ||-0.991|  23.085|
| 9.900|o| 71.55| 82.62| 1.935| -0.721|  0.462|   1.6|  57.2|  46.1|  0.0|F2                      || 0.992| -72.852|
| 9.900|x| 69.67| 80.53| 1.839| -0.582|  0.421|   1.6|  54.8|  48.3|  0.0|F2                      ||-0.991|  22.785|
|10.000|o| 71.69| 82.70| 1.952| -0.724|  0.462|   1.6|  57.4|  45.8|  0.0|F2                      || 0.992| -73.099|
|10.000|x| 69.71| 80.64| 1.849| -0.590|  0.426|   1.7|  55.0|  48.1|  0.0|F2                      ||-0.991|  22.494|
|10.100|o| 71.83| 82.79| 1.971| -0.726|  0.462|   1.6|  57.7|  45.5|  0.0|F2                      || 0.992| -73.342|
|10.100|x| 69.75| 80.75| 1.860| -0.598|  0.430|   1.7|  55.2|  47.9|  0.0|F2                      ||-0.991|  22.214|
|10.200|o| 72.00| 82.87| 1.992| -0.727|  0.462|   1.7|  58.0|  45.2|  0.0|F2                      || 0.992| -73.580|
|10.200|x| 69.80| 80.85| 1.872| -0.605|  0.434|   1.7|  55.4|  47.7|  0.0|F2                      ||-0.991|  21.941|
|10.300|o| 72.18| 82.96| 2.015| -0.727|  0.461|   1.7|  58.2|  44.8|  0.0|F2                      || 0.992| -73.815|
|10.300|x| 69.85| 80.95| 1.884| -0.612|  0.438|   1.7|  55.6|  47.5|  0.0|F2                      ||-0.992|  21.679|
|10.400|o| 72.38| 83.04| 2.040| -0.725|  0.460|   1.8|  58.6|  44.4|  0.0|F2                      || 0.992| -74.046|
|10.400|x| 69.91| 81.05| 1.896| -0.618|  0.441|   1.7|  55.8|  47.3|  0.0|F2                      ||-0.992|  21.426|
|10.500|o| 72.61| 83.12| 2.069| -0.722|  0.458|   1.9|  58.9|  44.0|  0.0|F2                      || 0.992| -74.273|
|10.500|x| 69.98| 81.14| 1.910| -0.623|  0.445|   1.8|  56.0|  47.1|  0.0|F2                      ||-0.992|  21.180|
|10.600|o| 72.86| 83.20| 2.102| -0.717|  0.455|   1.9|  59.3|  43.6|  0.0|F2                      || 0.992| -74.499|
|10.600|x| 70.06| 81.23| 1.924| -0.628|  0.448|   1.8|  56.2|  46.8|  0.0|F2                      ||-0.992|  20.944|
|10.700|o| 73.15| 83.28| 2.140| -0.710|  0.450|   2.0|  59.7|  43.0|  0.0|F2                      || 0.993| -74.723|
|10.700|x| 70.15| 81.32| 1.939| -0.632|  0.451|   1.8|  56.4|  46.6|  0.0|F2                      ||-0.992|  20.716|
|10.800|o| 73.49| 83.35| 2.186| -0.699|  0.444|   2.2|  60.2|  42.4|  0.0|F2                      || 0.993| -74.945|
|10.800|x| 70.25| 81.40| 1.955| -0.636|  0.454|   1.9|  56.6|  46.4|  0.0|F2                      ||-0.992|  20.496|
|10.900|o| 73.89| 83.43| 2.244| -0.685|  0.435|   2.3|  60.9|  41.6|  0.0|F2                      || 0.993| -75.174|
|10.900|x| 70.36| 81.48| 1.972| -0.638|  0.456|   1.9|  56.8|  46.1|  0.0|F2                      ||-0.992|  20.286|
|11.000|o| 74.37| 83.51| 2.321| -0.665|  0.419|   2.5|  61.7|  40.6|  0.0|F2                      || 0.993| -75.405|
|11.000|x| 70.48| 81.55| 1.991| -0.640|  0.458|   1.9|  57.0|  45.8|  0.0|F2                      ||-0.992|  20.085|
|11.100|o| 74.99| 83.60| 2.434| -0.636|  0.390|   2.9|  62.9|  39.1|  0.0|F2                      || 0.993| -75.646|
|11.100|x| 70.62| 81.62| 2.011| -0.640|  0.461|   2.0|  57.3|  45.5|  0.0|F2                      ||-0.992|  19.890|
|11.200|o| 75.87| 83.68| 2.642| -0.591|  0.317|   3.4|  65.0|  36.3|  0.0|F2                      || 0.993| -75.899|
|11.200|x| 70.77| 81.69| 2.033| -0.640|  0.463|   2.0|  57.5|  45.2|  0.0|F2                      ||-0.992|  19.706|
|11.300|o| 77.29| 83.74| 3.448| -0.504| -0.058|   5.8|  74.5|  24.5|  0.0|F2                      || 0.993| -76.067|
|11.300|x| 70.94| 81.75| 2.058| -0.638|  0.464|   2.1|  57.8|  44.9|  0.0|F2                      ||-0.993|  19.532|
|11.400|x| 71.13| 81.82| 2.086| -0.635|  0.466|   2.2|  58.1|  44.5|  0.0|F2                      ||-0.993|  19.364|
|11.500|x| 71.35| 81.87| 2.118| -0.629|  0.467|   2.3|  58.5|  44.1|  0.0|F2                      ||-0.993|  19.209|
|11.600|x| 71.60| 81.92| 2.155| -0.621|  0.468|   2.4|  58.9|  43.6|  0.0|F2                      ||-0.993|  19.070|
|11.700|x| 71.89| 81.97| 2.200| -0.610|  0.469|   2.5|  59.3|  43.0|  0.0|F2                      ||-0.993|  18.940|
|11.800|x| 72.25| 82.01| 2.258| -0.593|  0.471|   2.7|  59.9|  42.2|  0.0|F2                      ||-0.993|  18.826|
|11.900|x| 72.71| 82.05| 2.337| -0.570|  0.473|   2.9|  60.7|  41.3|  0.0|F2                      ||-0.993|  18.731|
|12.000|x| 73.37| 82.07| 2.465| -0.532|  0.478|   3.3|  61.8|  39.7|  0.0|F2                      ||-0.993|  18.660|
+=================================================================================================++===============+

+=================================================================================================++===============+
|            Ray characteristics                       GMT time:10:40:00.00                       ||  Polarization |
|-------------------------------------------------------------------------------------------------||---------------|
|  F   | |  d1  |  d2  |  T   |   Df  |  DEV  |  L   |  Ls  |  E   | Les |          Moda          ||  a/b |   psi  |
| 4.000|o| 74.74| 70.93| 1.476|  0.098|  0.059|   1.3|  49.6|  53.9|  0.0|F2                      || 0.964| -47.257|
| 4.000|x| 73.02| 68.63| 1.482|  0.067| -0.214|   4.0|  50.8|  50.0|  0.0|F2                      ||-0.960|  46.176|
| 4.100|o| 74.69| 71.14| 1.482|  0.093|  0.067|   1.3|  49.4|  54.1|  0.0|F2                      || 0.966| -47.580|
| 4.100|x| 73.11| 68.72| 1.485|  0.070| -0.219|   3.7|  50.7|  50.4|  0.0|F2                      ||-0.961|  46.041|
| 4.200|o| 74.61| 71.36| 1.488|  0.085|  0.078|   1.3|  49.2|  54.4|  0.0|F2                      || 0.967| -47.941|
| 4.200|x| 73.20| 68.83| 1.488|  0.072| -0.223|   3.5|  50.6|  50.7|  0.0|F2                      ||-0.962|  45.896|
| 4.300|o| 74.51| 71.61| 1.494|  0.076|  0.089|   1.2|  49.0|  54.6|  0.0|F2                      || 0.968| -48.344|
| 4.300|x| 73.27| 68.94| 1.492|  0.073| -0.225|   3.3|  50.4|  51.0|  0.0|F2                      ||-0.963|  45.738|
| 4.400|o| 74.39| 71.88| 1.500|  0.064|  0.102|   1.2|  48.7|  54.8|  0.0|F2                      || 0.969| -48.795|
| 4.400|x| 73.33| 69.06| 1.496|  0.074| -0.226|   3.1|  50.3|  51.4|  0.0|F2                      ||-0.964|  45.568|
| 4.500|o| 74.23| 72.17| 1.506|  0.050|  0.116|   1.2|  48.5|  55.0|  0.0|F2                      || 0.970| -49.298|
| 4.500|x| 73.38| 69.19| 1.500|  0.075| -0.225|   3.0|  50.2|  51.7|  0.0|F2                      ||-0.965|  45.383|
| 4.600|o| 74.05| 72.50| 1.512|  0.034|  0.132|   1.2|  48.4|  55.2|  0.0|F2                      || 0.972| -49.854|
| 4.600|x| 73.42| 69.33| 1.504|  0.075| -0.223|   2.8|  50.0|  52.0|  0.0|F2                      ||-0.966|  45.182|
| 4.700|o| 73.83| 72.84| 1.517|  0.015|  0.149|   1.2|  48.3|  55.3|  0.0|F2                      || 0.973| -50.462|
| 4.700|x| 73.44| 69.48| 1.509|  0.074| -0.219|   2.7|  49.8|  52.3|  0.0|F2                      ||-0.967|  44.963|
| 4.800|o| 73.60| 73.21| 1.523| -0.006|  0.166|   1.2|  48.3|  55.4|  0.0|F2                      || 0.974| -51.115|
| 4.800|x| 73.44| 69.64| 1.514|  0.072| -0.213|   2.6|  49.7|  52.5|  0.0|F2                      ||-0.968|  44.723|
| 4.900|o| 73.35| 73.59| 1.528| -0.029|  0.184|   1.2|  48.3|  55.3|  0.0|F2                      || 0.975| -51.803|
| 4.900|x| 73.43| 69.82| 1.518|  0.070| -0.205|   2.5|  49.5|  52.8|  0.0|F2                      ||-0.969|  44.460|
| 5.000|o| 73.10| 73.97| 1.534| -0.053|  0.201|   1.1|  48.4|  55.2|  0.0|F2                      || 0.976| -52.512|
| 5.000|x| 73.40| 70.01| 1.523|  0.066| -0.195|   2.4|  49.3|  53.1|  0.0|F2                      ||-0.970|  44.169|
| 5.100|o| 72.85| 74.34| 1.539| -0.077|  0.217|   1.1|  48.6|  55.0|  0.0|F2                      || 0.977| -53.227|
| 5.100|x| 73.35| 70.22| 1.528|  0.061| -0.183|   2.3|  49.1|  53.4|  0.0|F2                      ||-0.971|  43.848|
| 5.200|o| 72.60| 74.71| 1.544| -0.102|  0.233|   1.1|  48.9|  54.8|  0.0|F2                      || 0.978| -53.938|
| 5.200|x| 73.28| 70.46| 1.533|  0.054| -0.168|   2.3|  48.9|  53.7|  0.0|F2                      ||-0.972|  43.492|
| 5.300|o| 72.37| 75.06| 1.549| -0.125|  0.248|   1.1|  49.1|  54.6|  0.0|F2                      || 0.978| -54.633|
| 5.300|x| 73.18| 70.71| 1.538|  0.046| -0.151|   2.2|  48.7|  53.9|  0.0|F2                      ||-0.973|  43.097|
| 5.400|o| 72.16| 75.40| 1.555| -0.148|  0.261|   1.1|  49.4|  54.3|  0.0|F2                      || 0.979| -55.308|
| 5.400|x| 73.06| 70.99| 1.543|  0.036| -0.131|   2.1|  48.5|  54.2|  0.0|F2                      ||-0.974|  42.660|
| 5.500|o| 71.96| 75.71| 1.560| -0.170|  0.274|   1.1|  49.7|  54.0|  0.0|F2                      || 0.980| -55.959|
| 5.500|x| 72.91| 71.29| 1.548|  0.024| -0.109|   2.1|  48.4|  54.4|  0.0|F2                      ||-0.974|  42.179|
| 5.600|o| 71.78| 76.01| 1.565| -0.191|  0.285|   1.1|  50.0|  53.7|  0.0|F2                      || 0.981| -56.584|
| 5.600|x| 72.73| 71.61| 1.553|  0.010| -0.084|   2.0|  48.3|  54.5|  0.0|F2                      ||-0.975|  41.652|
| 5.700|o| 71.62| 76.30| 1.571| -0.212|  0.295|   1.1|  50.2|  53.5|  0.0|F2                      || 0.981| -57.184|
| 5.700|x| 72.53| 71.95| 1.558| -0.006| -0.058|   2.0|  48.2|  54.6|  0.0|F2                      ||-0.976|  41.084|
| 5.800|o| 71.47| 76.56| 1.576| -0.231|  0.305|   1.1|  50.5|  53.2|  0.0|F2                      || 0.982| -57.758|
| 5.800|x| 72.32| 72.30| 1.563| -0.023| -0.031|   1.9|  48.2|  54.7|  0.0|F2                      ||-0.977|  40.480|
| 5.900|o| 71.33| 76.82| 1.582| -0.249|  0.314|   1.1|  50.7|  53.0|  0.0|F2                      || 0.982| -58.308|
| 5.900|x| 72.10| 72.67| 1.568| -0.042| -0.003|   1.9|  48.3|  54.6|  0.0|F2                      ||-0.978|  39.849|
| 6.000|o| 71.21| 77.05| 1.587| -0.267|  0.322|   1.1|  51.0|  52.7|  0.0|F2                      || 0.983| -58.834|
| 6.000|x| 71.87| 73.03| 1.572| -0.061|  0.024|   1.8|  48.4|  54.5|  0.0|F2                      ||-0.979|  39.202|
| 6.100|o| 71.10| 77.28| 1.593| -0.284|  0.330|   1.1|  51.2|  52.5|  0.0|F2                      || 0.983| -59.340|
| 6.100|x| 71.64| 73.39| 1.577| -0.080|  0.050|   1.8|  48.6|  54.4|  0.0|F2                      ||-0.980|  38.549|
| 6.200|o| 71.01| 77.50| 1.599| -0.300|  0.337|   1.1|  51.4|  52.3|  0.0|F2                      || 0.984| -59.825|
| 6.200|x| 71.42| 73.75| 1.582| -0.100|  0.075|   1.8|  48.8|  54.2|  0.0|F2                      ||-0.980|  37.900|
| 6.300|o| 70.92| 77.70| 1.604| -0.315|  0.344|   1.1|  51.7|  52.1|  0.0|F2                      || 0.984| -60.291|
| 6.300|x| 71.22| 74.09| 1.586| -0.119|  0.099|   1.7|  49.0|  54.0|  0.0|F2                      ||-0.981|  37.262|
| 6.400|o| 70.85| 77.90| 1.610| -0.330|  0.350|   1.1|  51.9|  51.8|  0.0|F2                      || 0.985| -60.739|
| 6.400|x| 71.02| 74.41| 1.591| -0.137|  0.120|   1.7|  49.3|  53.8|  0.0|F2                      ||-0.982|  36.641|
| 6.500|o| 70.78| 78.08| 1.616| -0.344|  0.356|   1.1|  52.1|  51.6|  0.0|F2                      || 0.985| -61.170|
| 6.500|x| 70.84| 74.72| 1.596| -0.155|  0.141|   1.7|  49.6|  53.5|  0.0|F2                      ||-0.982|  36.039|
| 6.600|o| 70.72| 78.26| 1.622| -0.358|  0.361|   1.1|  52.3|  51.5|  0.0|F2                      || 0.985| -61.586|
| 6.600|x| 70.68| 75.02| 1.601| -0.173|  0.159|   1.7|  49.8|  53.3|  0.0|F2                      ||-0.983|  35.457|
| 6.700|o| 70.67| 78.43| 1.628| -0.371|  0.366|   1.1|  52.4|  51.3|  0.0|F2                      || 0.986| -61.987|
| 6.700|x| 70.53| 75.29| 1.606| -0.189|  0.176|   1.6|  50.1|  53.1|  0.0|F2                      ||-0.983|  34.897|
| 6.800|o| 70.63| 78.59| 1.634| -0.384|  0.371|   1.1|  52.6|  51.1|  0.0|F2                      || 0.986| -62.374|
| 6.800|x| 70.39| 75.56| 1.611| -0.205|  0.192|   1.6|  50.3|  52.9|  0.0|F2                      ||-0.984|  34.358|
| 6.900|o| 70.60| 78.75| 1.641| -0.396|  0.376|   1.1|  52.8|  50.9|  0.0|F2                      || 0.986| -62.749|
| 6.900|x| 70.27| 75.81| 1.616| -0.221|  0.207|   1.6|  50.6|  52.6|  0.0|F2                      ||-0.984|  33.840|
| 7.000|o| 70.57| 78.90| 1.647| -0.408|  0.380|   1.1|  53.0|  50.7|  0.0|F2                      || 0.987| -63.111|
| 7.000|x| 70.16| 76.05| 1.621| -0.236|  0.221|   1.6|  50.8|  52.4|  0.0|F2                      ||-0.984|  33.342|
| 7.100|o| 70.55| 79.04| 1.654| -0.419|  0.384|   1.1|  53.2|  50.5|  0.0|F2                      || 0.987| -63.462|
| 7.100|x| 70.05| 76.27| 1.627| -0.250|  0.233|   1.6|  51.0|  52.2|  0.0|F2                      ||-0.985|  32.863|
| 7.200|o| 70.53| 79.18| 1.660| -0.430|  0.388|   1.1|  53.3|  50.4|  0.0|F2                      || 0.987| -63.801|
| 7.200|x| 69.97| 76.49| 1.632| -0.264|  0.245|   1.6|  51.2|  52.0|  0.0|F2                      ||-0.985|  32.402|
| 7.300|o| 70.53| 79.31| 1.667| -0.441|  0.392|   1.1|  53.5|  50.2|  0.0|F2                      || 0.987| -64.130|
| 7.300|x| 69.88| 76.69| 1.637| -0.277|  0.256|   1.6|  51.4|  51.8|  0.0|F2                      ||-0.986|  31.959|
| 7.400|o| 70.52| 79.44| 1.674| -0.451|  0.396|   1.1|  53.6|  50.0|  0.0|F2                      || 0.988| -64.449|
| 7.400|x| 69.81| 76.89| 1.643| -0.290|  0.266|   1.5|  51.6|  51.6|  0.0|F2                      ||-0.986|  31.531|
| 7.500|o| 70.53| 79.57| 1.681| -0.461|  0.399|   1.1|  53.8|  49.9|  0.0|F2                      || 0.988| -64.759|
| 7.500|x| 69.75| 77.08| 1.649| -0.302|  0.276|   1.5|  51.8|  51.4|  0.0|F2                      ||-0.986|  31.120|
| 7.600|o| 70.53| 79.69| 1.688| -0.471|  0.402|   1.1|  53.9|  49.7|  0.0|F2                      || 0.988| -65.060|
| 7.600|x| 69.70| 77.25| 1.655| -0.314|  0.285|   1.5|  52.0|  51.3|  0.0|F2                      ||-0.987|  30.723|
| 7.700|o| 70.55| 79.80| 1.695| -0.480|  0.405|   1.1|  54.1|  49.6|  0.0|F2                      || 0.988| -65.353|
| 7.700|x| 69.65| 77.42| 1.660| -0.326|  0.294|   1.5|  52.2|  51.1|  0.0|F2                      ||-0.987|  30.339|
| 7.800|o| 70.57| 79.92| 1.703| -0.489|  0.408|   1.2|  54.3|  49.4|  0.0|F2                      || 0.988| -65.637|
| 7.800|x| 69.61| 77.59| 1.666| -0.337|  0.301|   1.5|  52.4|  50.9|  0.0|F2                      ||-0.987|  29.969|
| 7.900|o| 70.59| 80.03| 1.710| -0.497|  0.411|   1.2|  54.4|  49.2|  0.0|F2                      || 0.989| -65.913|
| 7.900|x| 69.58| 77.74| 1.673| -0.348|  0.309|   1.5|  52.6|  50.7|  0.0|F2                      ||-0.987|  29.612|
| 8.000|o| 70.62| 80.13| 1.718| -0.506|  0.413|   1.2|  54.6|  49.1|  0.0|F2                      || 0.989| -66.182|
| 8.000|x| 69.55| 77.89| 1.679| -0.358|  0.316|   1.5|  52.7|  50.6|  0.0|F2                      ||-0.988|  29.266|
| 8.100|o| 70.65| 80.23| 1.726| -0.514|  0.416|   1.2|  54.7|  48.9|  0.0|F2                      || 0.989| -66.443|
| 8.100|x| 69.53| 78.04| 1.685| -0.368|  0.323|   1.5|  52.9|  50.4|  0.0|F2                      ||-0.988|  28.931|
| 8.200|o| 70.69| 80.33| 1.734| -0.521|  0.418|   1.2|  54.9|  48.8|  0.0|F2                      || 0.989| -66.699|
| 8.200|x| 69.52| 78.18| 1.692| -0.378|  0.329|   1.5|  53.0|  50.3|  0.0|F2                      ||-0.988|  28.607|
| 8.300|o| 70.74| 80.43| 1.743| -0.528|  0.421|   1.2|  55.0|  48.6|  0.0|F2                      || 0.989| -66.947|
| 8.300|x| 69.51| 78.31| 1.698| -0.387|  0.335|   1.5|  53.2|  50.1|  0.0|F2                      ||-0.988|  28.293|
| 8.400|o| 70.79| 80.52| 1.751| -0.535|  0.423|   1.2|  55.2|  48.4|  0.0|F2                      || 0.990| -67.187|
| 8.400|x| 69.51| 78.44| 1.705| -0.396|  0.340|   1.5|  53.4|  49.9|  0.0|F2                      ||-0.989|  27.990|
| 8.500|o| 70.84| 80.61| 1.760| -0.541|  0.425|   1.2|  55.3|  48.3|  0.0|F2                      || 0.990| -67.424|
| 8.500|x| 69.51| 78.56| 1.712| -0.405|  0.346|   1.5|  53.5|  49.8|  0.0|F2                      ||-0.989|  27.695|
| 8.600|o| 70.90| 80.70| 1.770| -0.548|  0.427|   1.2|  55.5|  48.1|  0.0|F2                      || 0.990| -67.653|
| 8.600|x| 69.51| 78.68| 1.719| -0.414|  0.351|   1.5|  53.7|  49.6|  0.0|F2                      ||-0.989|  27.410|
| 8.700|o| 70.97| 80.79| 1.779| -0.553|  0.428|   1.3|  55.6|  47.9|  0.0|F2                      || 0.990| -67.876|
| 8.700|x| 69.53| 78.80| 1.726| -0.422|  0.356|   1.5|  53.8|  49.5|  0.0|F2                      ||-0.989|  27.134|
| 8.800|o| 71.04| 80.87| 1.789| -0.559|  0.430|   1.3|  55.8|  47.8|  0.0|F2                      || 0.990| -68.095|
| 8.800|x| 69.54| 78.91| 1.734| -0.430|  0.360|   1.5|  54.0|  49.3|  0.0|F2                      ||-0.989|  26.866|
| 8.900|o| 71.11| 80.95| 1.799| -0.563|  0.432|   1.3|  55.9|  47.6|  0.0|F2                      || 0.990| -68.307|
| 8.900|x| 69.56| 79.01| 1.741| -0.438|  0.364|   1.5|  54.1|  49.2|  0.0|F2                      ||-0.989|  26.606|
| 9.000|o| 71.20| 81.03| 1.810| -0.568|  0.433|   1.3|  56.1|  47.4|  0.0|F2                      || 0.990| -68.514|
| 9.000|x| 69.59| 79.12| 1.749| -0.445|  0.368|   1.5|  54.3|  49.0|  0.0|F2                      ||-0.990|  26.351|
| 9.100|o| 71.28| 81.10| 1.821| -0.572|  0.435|   1.3|  56.3|  47.2|  0.0|F2                      || 0.991| -68.716|
| 9.100|x| 69.62| 79.22| 1.757| -0.452|  0.372|   1.5|  54.4|  48.9|  0.0|F2                      ||-0.990|  26.109|
| 9.200|o| 71.38| 81.18| 1.833| -0.575|  0.436|   1.4|  56.4|  47.0|  0.0|F2                      || 0.991| -68.912|
| 9.200|x| 69.66| 79.31| 1.766| -0.459|  0.376|   1.5|  54.5|  48.7|  0.0|F2                      ||-0.990|  25.872|
| 9.300|o| 71.48| 81.25| 1.845| -0.578|  0.437|   1.4|  56.6|  46.8|  0.0|F2                      || 0.991| -69.104|
| 9.300|x| 69.70| 79.41| 1.774| -0.465|  0.379|   1.6|  54.7|  48.6|  0.0|F2                      ||-0.990|  25.642|
| 9.400|o| 71.59| 81.32| 1.857| -0.581|  0.438|   1.4|  56.8|  46.6|  0.0|F2                      || 0.991| -69.291|
| 9.400|x| 69.74| 79.50| 1.783| -0.471|  0.382|   1.6|  54.8|  48.4|  0.0|F2                      ||-0.990|  25.421|
| 9.500|o| 71.71| 81.39| 1.871| -0.583|  0.439|   1.4|  57.0|  46.4|  0.0|F2                      || 0.991| -69.473|
| 9.500|x| 69.79| 79.58| 1.792| -0.477|  0.385|   1.6|  55.0|  48.2|  0.0|F2                      ||-0.990|  25.204|
| 9.600|o| 71.84| 81.45| 1.885| -0.584|  0.440|   1.5|  57.2|  46.2|  0.0|F2                      || 0.991| -69.649|
| 9.600|x| 69.84| 79.67| 1.801| -0.482|  0.388|   1.6|  55.1|  48.1|  0.0|F2                      ||-0.990|  24.995|
| 9.700|o| 71.97| 81.52| 1.900| -0.585|  0.441|   1.5|  57.4|  45.9|  0.0|F2                      || 0.991| -69.822|
| 9.700|x| 69.90| 79.75| 1.811| -0.487|  0.391|   1.6|  55.3|  47.9|  0.0|F2                      ||-0.991|  24.793|
| 9.800|o| 72.12| 81.58| 1.916| -0.584|  0.442|   1.5|  57.6|  45.7|  0.0|F2                      || 0.991| -69.990|
| 9.800|x| 69.97| 79.82| 1.821| -0.491|  0.393|   1.6|  55.4|  47.8|  0.0|F2                      ||-0.991|  24.597|
| 9.900|o| 72.28| 81.64| 1.933| -0.583|  0.442|   1.6|  57.8|  45.4|  0.0|F2                      || 0.991| -70.153|
